id,boletin,suma,titulo,categoria,categorias
e3391783-d3ef-4727-b710-e3b5316d7c01,16720-15,"Modifica la ley N° 18.290 y otros cuerpos legales que indica, para hacer efectiva la exigencia de contar con aptitudes para conducir vehículos motorizados y regular otras materias relacionadas",,,['TECNOLOGIA_INNOVACION']
e33bdbf0-4a65-4951-b860-dfdedafcc949,17459-25,Modifica diversos cuerpos legales para prevenir y sancionar el transporte aéreo ilícito de sustancias estupefacientes o sicotrópicas prohibidas,,,['TECNOLOGIA_INNOVACION']
e3501133-9059-477d-a0ac-b77a166db8d3,16193-01,"Modifica el Código de Aguas, con el objeto de facilitar la construcción de tranques de uso agrícola",,,['MEDIO_AMBIENTE']
e3842594-15ee-4ca3-9015-21a70c95af4c,15888-29,Modifica leyes que indica para prohibir el ingreso a espectáculos de fútbol profesional a quienes se encuentren inscritos en el Registro Nacional de Deudores de Pensiones de Alimentos,,,['DERECHO_LABORAL_EMPLEO']
e3909a80-7b38-4742-ae2c-78c25d03e9cb,17449-06,"Modifica la ley N°19.884, para prohibir a los funcionarios públicos el uso de fondos y bienes públicos bajo su responsabilidad con fines electorales",,,['INSTITUCIONALIDAD_ESTADO']
e3c0a224-aac3-4ff1-b404-4c23c64b6b02,14582-05,Fortalece el Sistema de Alta Dirección Pública y la Dirección Nacional del Servicio Civil,,,['INSTITUCIONALIDAD_ESTADO']
e3c37a31-f990-4fe9-842a-79d267e1c7d2,15052-03,"Modifica la Ley de Servicios de Gas, en materia de cálculo del límite de rentabilidad de empresas del mercado del gas.",,,['ECONOMIA_FINANZAS']
e3d35ef0-3495-4013-b83a-85623a0c5361,18092-07,"Para incorporar en la ley N° 19.640, que establece la ley orgánica constitucional del Ministerio Publico, la inhabilidad de quienes hayan sido fiscales para ser nombrados en determinados cargos públicos, en los términos que indica",,,['SEGURIDAD_JUSTICIA']
e3d479f7-aba8-496f-981e-818a2325c401,15531-04,"Proyecto de ley, iniciado en Moción del Honorable Senador señor Keitel, que modifica el D.F.L. N° 2, de 2010, del Ministerio de Educación, que fija el texto refundido, coordinado y sistematizado de la ley Nº 20.370 con las normas no derogadas del Decreto con Fuerza de Ley Nº 1, de 2005, con el objeto de requerir un certificado preventivo de salud a alumnos y alumnas que los habilite para la práctica deportiva en establecimientos educacionales.",,,['EDUCACION']
e3d7e967-84cb-4426-b417-5103a987b8b9,16059-15,"Modifica el decreto con fuerza de ley N° 1, de 2009, de los Ministerios de Transportes y Telecomunicaciones y de Justicia, que fija el texto refundido, coordinado y sistematizado de la Ley de Tránsito, con el objeto de aumentar el límite máximo de velocidad en zonas urbanas, para los vehículos que señala",,,['TECNOLOGIA_INNOVACION']
e3db1a40-b70e-448b-a50a-fb937cd1738f,14253-07,Para hacer oponible la afectación de derechos sociales o acciones de una sociedad propietaria de un bien declarado familiar.,,,['TECNOLOGIA_INNOVACION']
e3f06a04-e5e9-48be-921b-96a5b3bfdfa1,16578-06,"Modifica la ley N° 19.928, sobre fomento de la música chilena, para prohibir la participación de artistas o grupos que promuevan la narcocultura y actividades delictuales, en conciertos y espectáculos masivos",,,['EDUCACION']
e4064c27-314a-48ba-b2c1-e9ff30fac515,15734-07,Modifica diversos cuerpos legales para restringir el acceso a penas sustitutivas o a la libertad condicional a los condenados por los delitos contra la propiedad que indica,,,['SEGURIDAD_JUSTICIA']
e41b28ed-6d29-4f93-bed4-7467530c6754,14992-06,"Modifica la ley N°18.556, orgánica constitucional sobre sistema de inscripciones electorales y Servicio Electoral, para aumentar el plazo de reclamo por exclusión del padrón electoral provisorio",,,['EDUCACION']
e443cd87-018d-4139-ae55-e1f199c6c703,15760-12,"Proyecto de ley que modifica la ley N° 21.368, en materia de entrega de productos de un solo uso",,,['TECNOLOGIA_INNOVACION']
e4496580-1795-4914-8851-12f327735471,17755-04,"Concede la calidad de titulares de una dotación docente a los profesionales de la educación incorporados a ella, en calidad de contratados, por un mínimo de tres años",,,['EDUCACION']
e461e08d-2787-436a-a6c4-7f0947bd33d2,17495-15,Modifica la Ley de Tránsito y el Código Penal a fin de agravar las sanciones aplicables a ciertas conductas asociadas a la conducción de vehículos motorizados,,,['SEGURIDAD_JUSTICIA']
e46390e5-462e-4cde-b9ef-c83f6712d94f,15770-07,Modifica la Carta Fundamental para garantizar una alimentación especial a personas con cáncer y otras enfermedades catastróficas,,,['INSTITUCIONALIDAD_ESTADO']
e465dc6b-db2c-4167-be42-f88fd594fa5c,17837-13,Modifica el Código del Trabajo y otros cuerpos legales para fortalecer la protección de la salud y seguridad de las personas trabajadoras,,,['DERECHO_LABORAL_EMPLEO']
e4d782dd-d55a-4f72-9802-d2a5a2b44e30,15361-13,Modifica el Código del Trabajo para permitir acceder a la modalidad de teletrabajo a los progenitores con posterioridad al cumplimiento del período postnatal,,,['DERECHO_LABORAL_EMPLEO']
e4e31c77-f7ac-4c50-b26a-24a397c6c41a,13749-07,"Modifica la Carta Fundamental, para establecer y regular un mecanismo excepcional de retiro de fondos previsionales, en las condiciones que indica",,,['SALUD_PUBLICA']
e4e8f451-d571-4fa2-93ad-3bd087b3631b,15385-07,Modifica el Código Penal para tipificar el delito de sustracción de minerales,,,['SEGURIDAD_JUSTICIA']
e4e9778b-ec6e-40a5-8fdd-67f638867ecc,14977-04,"Modifica la ley N° 15.720, en lo relativo al Programa de Alimentación Escolar (PAE).",,,['EDUCACION']
e4ea7c1b-35f5-40c6-a80a-d80aa5f4d6dc,13903-06,"Modifica la ley N°18.695, orgánica constitucional de Municipalidades, para reconocer entre las atribuciones esenciales de los municipios, la de eliminar las expresiones odiosas o de descrédito contra autoridades, personas o instituciones, escritas en paredes o espacios públicos de la comuna",,,['INSTITUCIONALIDAD_ESTADO']
e4ecfe87-fc3e-4510-af74-2341878ea3d5,14306-07,"Modifica la Carta Fundamental, para hacer aplicables a todos los procesos penales, los procedimientos contemplados en el Código Procesal Penal",,,['SEGURIDAD_JUSTICIA']
e4edad3a-1774-4dfc-9d96-616d156b367f,13964-04,"Modifica la ley N°20.370, General de Educación, en materia de exigibilidad de artículos de aseo o escritorio, útiles escolares de marcas comerciales determinadas, así como para imponer a los establecimientos educacionales particulares la prohibición de exigir a sus alumnos la compra de textos escolares determinados y la obligación de aceptar el uso de aquellos validados por el Ministerio de Educación",,,['SALUD_PUBLICA']
e5076953-78aa-4049-8008-1d7391c4e33a,14996-07,Modifica el Código Orgánico de Tribunales para establecer plazos para la emisión de certificados y copias por los conservadores de bienes raíces y archiveros judiciales,,,['TECNOLOGIA_INNOVACION']
e50ca25b-5c04-47d8-beed-99a1ac5921a6,15223-07,Modifica la Carta Fundamental para autorizar la renacionalización de la Gran Minería del Cobre y de otros recursos naturales que revistan carácter estratégico o prioritario para la economía del país,,,['MEDIO_AMBIENTE']
e520de02-3776-4e41-88f7-5ea6fa252961,17177-10,"Aprueba el Convenio N° 81, sobre Inspección del Trabajo, adoptado en la 30a. Conferencia General de la Organización Internacional del Trabajo, el 19 de junio de 1947",,,['TECNOLOGIA_INNOVACION']
e52a30fc-b777-4d74-89f4-5b21a12efe39,15243-07,"Modifica el Código Penal, para proteger la integridad sexual de niños, niñas y adolescentes.",,,['SEGURIDAD_JUSTICIA']
e552ba12-7d3f-418c-a897-2d9dd5869e80,14720-13,"Modifica el decreto ley N° 3.500, para fijar en 45 años la edad de jubilación de personas con Síndrome de Down",,,['DERECHO_LABORAL_EMPLEO']
e555a2b1-f9b7-41d1-a26f-321b6f95ad08,17047-07,Sanciona la violencia política en el ámbito escolar y prohíbe la difusión de ideologías políticas en establecimientos educacionales y redes sociales ligadas a estos,,,['TECNOLOGIA_INNOVACION']
e564f578-c4e9-43f0-a14c-5ad473aa5574,13986-07,Modifica la Ley Orgánica Constitucional del Congreso Nacional con el objetivo de promover la incorporación de mujeres en las comisiones parlamentarias permanentes.,,,['INSTITUCIONALIDAD_ESTADO']
e566c61a-fa98-46e5-8cfe-191390abf298,13646-07,"Proyecto de reforma constitucional que modifica el artículo 24 de la Carta Fundamental, referido a la cuenta presidencial ante el Congreso Pleno",,,['INSTITUCIONALIDAD_ESTADO']
e5684296-8c08-4f8f-8fe6-2f7038f55243,16538-13,Modifica diversos cuerpos legales para regular la transparencia e información en los procesos de automatización laboral y fomentar la capacitación para el trabajo,,,['INSTITUCIONALIDAD_ESTADO']
e572bcae-dede-4a74-9df6-79c7e8f63cbc,17473-24,Autoriza la construcción de un memorial en reconocimiento y conmemoración de los exconscriptos de 1973,,,['EDUCACION']
e57368bf-cc92-4865-b0f2-0a31de06e4f3,18019-07,"Modifica la Carta Fundamental, para incorporar entre las garantías constitucionales el derecho a la identidad digital y a la autodeterminación informativa",,,['INSTITUCIONALIDAD_ESTADO']
e57ac401-3208-44d3-b608-27fe0ee519ff,17742-07,"Modifica el Código Procesal Penal, para excluir la posibilidad de aplicación de salidas alternativas, tratándose de imputados por los delitos contra la Administración del Estado que señala",,,['SEGURIDAD_JUSTICIA']
e57fe37d-b74a-425a-a4f7-fa31187aff20,13375-11,Proyecto de ley que autoriza a los prestadores de salud para efectuar atenciones mediante telemedicina.,,,['SALUD_PUBLICA']
e58a8d45-2a2a-4a12-beed-009a8305b902,14915-07,"Modifica la Carta Fundamental para incorporar como parte del derecho a la seguridad social, la facultad del afiliado a un sistema de capitalización individual, obligatoria o voluntaria, de retirar desde el 10 por ciento hasta el total de sus ahorros de fondos de pensiones",,,['SALUD_PUBLICA']
e59d34f0-c532-48ca-bc80-2c9437207c7b,14123-07,Modifica el Código Penal para reforzar la protección penal a la infancia y a otras personas que indica,,,['SEGURIDAD_JUSTICIA']
e5a5ce52-60a3-485e-bd98-256f9551b86b,15916-07,"Modifica el Código Penal, para tipificar una conducta de acoso y una hipótesis agravada, en el caso que indica",,,['SEGURIDAD_JUSTICIA']
e5bbb797-f8c6-4246-99f5-e6fe91daa802,13847-13,Incorpora al Código del Trabajo medidas de protección contra la violencia intrafamiliar en los contratos que indica.,,,['SEGURIDAD_JUSTICIA']
e5c0b286-e4bf-445f-9125-9e9f3b22bf24,16402-04,"Modifica normas legales que indica para mejorar la fiscalización y procedimientos en materia de acoso sexual, violencia y discriminación en la educación superior",,,['EDUCACION']
e5c992d9-6a52-405e-922d-d76e5f758daa,16308-12,"Modifica la ley N° 20.380, sobre protección de animales, para extender su aplicación a los deportes en que participen animales",,,['EDUCACION']
e5ecc0ee-5d18-4b95-8afc-ecd145d97a57,15394-12,Prohíbe y sanciona las carreras de perros,,,['SEGURIDAD_JUSTICIA']
e5ef9560-5805-40a5-8630-e936c580337c,16351-06,Crea el Registro Nacional de Cerrajeros,,,['DERECHO_LABORAL_EMPLEO']
e5f1f7f7-0b9c-4a16-91bd-c63fef0dab50,14823-14,Modifica la Ley General de Urbanismo y Construcciones para regular la instalación y mantención de los andariveles de centros invernales,,,['VIVIENDA_URBANISMO']
e6018dda-7c91-4264-859f-cdaeeced4083,13506-04,"Modifica las normas legales que indica para disponer la suspensión del pago de las cuotas de créditos para la educación con aval del Estado, CAE, con ocasión del estado de excepción constitucional de catástrofe, a causa de la pandemia de Covid-19",,,['SALUD_PUBLICA']
e619ddba-0ed2-4e57-905d-4e7eccefd8c9,13978-07,"Modifica la Carta Fundamental, para suprimir las facultades del Tribunal Constitucional de ejercer el control preventivo de constitucionalidad, y de resolver las cuestiones de constitucionalidad respecto de proyectos en trámite",,,['INSTITUCIONALIDAD_ESTADO']
e62d3a13-ab04-405f-b09a-ac06bd3f8cf8,14459-24,Declara el día 4 de julio de cada año como el Día por la Defensa de la Salud Digna,,,['SALUD_PUBLICA']
e64d6b3e-d82b-4b4a-8417-d970eb112029,16103-07,"Modifica el Código Civil, para establecer reglas aplicables a asociaciones y fundaciones que contraten con el Estado o sean receptoras de fondos públicos",,,['TECNOLOGIA_INNOVACION']
e650ceb8-f6e5-4214-8341-006f92bb2dc6,17113-07,Modifica la Carta Fundamental para reconocer el derecho de todas las personas al deporte y a la recreación,,,['INSTITUCIONALIDAD_ESTADO']
e6527c5c-f572-4d22-af72-16429e851b26,17514-35,Prohíbe discriminar por edad a solicitantes y avalistas de créditos financieros,,,['DERECHO_LABORAL_EMPLEO']
e65a8868-f487-42cf-b4d9-365ad66a1015,16461-36,"Modifica la ley N° 20.285, sobre acceso a la información pública, con el objeto de facilitar el ejercicio de ese derecho a niños, niñas y adolescentes",,,['DERECHOS_FUNDAMENTALES']
e669a89f-491e-42a2-bd2e-4b0b9b1426d4,16091-05,"Modifica la ley N° 19.862, que establece registros de las personas jurídicas receptoras de fondos públicos, en materia de actualización de la información de los registros",,,['TECNOLOGIA_INNOVACION']
e677d05f-7882-439c-a837-43677a432ecc,15775-37,"Modifica la Ley del Deporte, con el objeto de incorporar a las expresiones de artes marciales o defensa personal bajo su regulación, y deroga la ley N° 18.356, que establece normas sobre control de las artes marciales y deroga la ley N° 18.039",,,['TECNOLOGIA_INNOVACION']
e6801887-fa00-46f5-b8e5-543642f4f898,14017-12,"Modifica la ley N°20.283, sobre Recuperación del bosque nativo y fomento forestal, para establecer deberes, exigencias y prohibiciones en relación con los incendios forestales y los terrenos siniestrados",,,['TECNOLOGIA_INNOVACION']
e6867b8e-7de0-422f-a4e6-63195a8df4af,15699-33,"Proyecto de ley, iniciado en Moción de los Honorables Senadores señores Flores, Castro González y Kast, que fija un marco legal para las plantas de tratamiento de aguas servidas no concesionadas, de zonas rurales o comunitarias.",,,['MEDIO_AMBIENTE']
e6a2f449-fad7-440a-af8a-f40759b0c9be,14853-11,"Modifica la ley N°18.834, sobre Estatuto Administrativo, para disponer la procedencia de una investigación sumaria por hechos que signifiquen un daño causado por una eventual negligencia médica",,,['INSTITUCIONALIDAD_ESTADO']
e6ab964c-c41f-4677-9b62-5ee6fc6ae2a3,18081-17,Rehabilita la nacionalidad chilena a la señora Cecilia del Carmen Salgado Alfaro,,,['TECNOLOGIA_INNOVACION']
e6b36615-505b-4abe-89db-226b2c5728e9,16762-34,"Modifica la ley N° 14.908, sobre abandono de familia y pago de pensiones alimenticias, estableciendo la imposibilidad de adjudicación de programas o instrumentos financiados por la agencia nacional de investigación y desarrollo, en el caso que indica",,,['TECNOLOGIA_INNOVACION']
e6c58667-836f-41c3-aac9-459e00080556,15020-19,"Modifica la ley N°19.496, para establecer la obligación de advertencia y etiquetado contra el cyberbulling en dispositivos tecnológicos, y sancionar su infracción",,,['TECNOLOGIA_INNOVACION']
e6d4a953-f0c0-48d9-8bdd-96506f96b30a,14034-06,"Modifica la ley N°19.884, orgánica constitucional sobre Transparencia, Límite y Control del Gasto Electoral, para reducir dicho límite en función de los votos válidamente emitidos",,,['INSTITUCIONALIDAD_ESTADO']
e6d4d1e4-abe4-42f5-8b63-efd6eabf23d7,16420-37,"Modifica la ley N° 17.288, sobre Monumentos Nacionales, con el objeto de fomentar la transparencia y la participación ciudadana en las sesiones del Consejo de Monumentos Nacionales",,,['INSTITUCIONALIDAD_ESTADO']
e6eef1e3-3dcf-415c-bc40-dab1365716b4,15580-07,"Modifica la Carta Fundamental, con el objeto de establecer la facultad de parlamentarios para hacer presente urgencia en el despacho de un proyecto, en los términos que indica",,,['INSTITUCIONALIDAD_ESTADO']
e6f472dc-c611-410a-9e70-ee2f33a3c837,15741-01,"Modifica la Ley de Bosques, con el objeto de disponer la construcción y mantención obligatoria de cortafuegos en los casos que indica",,,['TECNOLOGIA_INNOVACION']
e7043c98-0d6b-4725-a144-e0b666fae2ba,17821-07,"Modifica el Código Penal a fin de establecer una agravante específica para los delitos de robo, hurto y receptación cometidos en establecimientos educacionales, jardines infantiles y salas cuna",,,['SEGURIDAD_JUSTICIA']
e71124ed-6fc5-4a76-a2a1-e6d42485a539,14189-11,"Modifica la ley N°19.813, que Otorga beneficios a la salud primaria, para habilitar la suspensión de la evaluación del nivel de cumplimiento en la atención primaria de salud, en la determinación de la asignación de desarrollo y estímulo al desempeño colectivo",,,['SALUD_PUBLICA']
e7317626-c2e6-4b16-abcf-abf35e898ead,15036-03,Perfecciona el cálculo de rentabilidad de empresas del mercado del gas.,,,['ECONOMIA_FINANZAS']
e74807a1-e26b-4ad0-9863-9dd67c3edd90,17467-15,"Modifica la ley N° 18.290, de Tránsito, para imponer a conductores de locomoción colectiva la obligación de respetar a usuarios con tarifa diferenciada y sus derechos",,,['TECNOLOGIA_INNOVACION']
e75cd7d9-fe61-4314-9567-d873a9d93209,17552-06,"Modifica la ley N° 18.695, orgánica constitucional de Municipalidades, para autorizar la implementación de crematorios de mascotas o animales de compañía",,,['INSTITUCIONALIDAD_ESTADO']
e76626f9-f781-4d02-a156-0889060c1457,16001-36,"Modifica la ley N° 19.947, que establece nueva Ley de Matrimonio Civil, con el objeto de ampliar el plazo para solicitar la inscripción en el Registro Civil del acta del matrimonio celebrado ante una entidad religiosa",,,['EDUCACION']
e7709782-1b22-4764-84ea-ecb5ea8bea85,16698-13,"Autoriza a las instituciones de seguridad social para celebrar convenios de pago de cotizaciones previsionales adeudadas, y modifica las leyes que indica",,,['TECNOLOGIA_INNOVACION']
e776a7a9-280b-4d6f-95d0-046a1bd39d5f,15445-13,"Modifica el Estatuto Docente y el Código del Trabajo, en materia de prevención, control y efectos del consumo de alcohol y drogas",,,['DERECHO_LABORAL_EMPLEO']
e77b5a8e-b708-4446-b91c-61e4975ade96,15317-07,"Modifica el D.L. N° 2.460, de 1979, que dicta Ley Orgánica de Policía de Investigaciones de Chile, en lo referente a su labor investigativa especializada.",,,['TECNOLOGIA_INNOVACION']
e7bb429e-fdd5-40e8-830a-9b7ebe1680df,17275-11,"Modifica la ley N° 21.674, para regular el monto mínimo de las cuotas de devolución de las deudas contraídas por las isapres con sus afiliados",,,['TECNOLOGIA_INNOVACION']
e7c108e8-6c0d-4971-bba5-2b1d2ae90716,16909-06,"Modifica la ley N° 21.325, de Migración y Extranjería, para establecer la obligación de verificar e informar la situación migratoria del arrendatario extranjero de inmuebles",,,['VIVIENDA_URBANISMO']
e7d17b45-b6e3-4ce2-91b2-2c5b64852a92,13811-07,"Permite a los dirigentes vecinales, sociales y gremiales postular a cargos de elección popular.",,,['TECNOLOGIA_INNOVACION']
e7e2cf91-04c3-4a28-aae5-99a64019c082,17660-07,"Modifica el Código Penal, para aumentar la pena aplicable a quienes financien o ejerzan cargos de jefatura en una asociación criminal",,,['SEGURIDAD_JUSTICIA']
e7f2007d-44ec-470c-81a5-ea4e019c2d62,18065-25,"Modifica el Código Penal, con el objeto de incorporar como circunstancia agravante, cometer el delito contra el personal de Bomberos de Chile y de las entidades que indica, durante el ejercicio de sus funciones",,,['SEGURIDAD_JUSTICIA']
e80286fd-19ee-49d1-b79f-5002c89706ea,16560-15,"Modifica la ley N° 18.168, Ley General de Telecomunicaciones, con el objeto de simplificar el trámite de cambio de proveedor de los servicios de telecomunicaciones que indica",,,['TECNOLOGIA_INNOVACION']
e806a72e-a562-44db-884a-e87c2addd703,15026-15,Establece regla de proporcionalidad para el cobro de licencias de conducir,,,['TECNOLOGIA_INNOVACION']
e8137b4e-a4f6-4c92-ab9f-adc4b7b76ec8,16260-06,"Modifica cuerpos legales que indica, para proteger a los dirigentes vecinales y comunitarios en el desempeño de sus funciones",,,['INSTITUCIONALIDAD_ESTADO']
e82a2a14-d905-4224-8e63-656985f50fcb,17122-07,Modifica el Código Penal para agravar la pena aplicable al delito de receptación recaído en especies cuyo traslado se haya efectuado a través de pasos fronterizos no habilitados,,,['SEGURIDAD_JUSTICIA']
e832d00c-2a74-4069-b312-b6d27c9c95f3,16223-29,"Modifica la ley N° 19.327, de derechos y deberes en los espectáculos de fútbol profesional",,,['DERECHO_LABORAL_EMPLEO']
e8446e08-b215-43e8-b086-8cc1f058bc04,15855-25,"Modifica diversos cuerpos legales, con el objeto de tipificar como delito el ingreso clandestino al país",,,['SEGURIDAD_JUSTICIA']
e8447f6f-6745-4b63-9564-eb022d5e9633,15883-06,Modifica cuerpos legales que indica con el objeto de establecer el enrolamiento obligatorio de las personas detenidas que no puedan acreditar fehacientemente su identidad,,,['SEGURIDAD_JUSTICIA']
e846aef1-92d0-48ec-8a67-06dd1bd00d76,17263-07,Modifica el Código Procesal Penal para regular la reprogramación de la audiencia de juicio oral,,,['SEGURIDAD_JUSTICIA']
e85c90eb-96fe-4182-99a1-d7dfbb4f31da,14837-11,Modifica el Código Sanitario en materia de seguro de responsabilidad civil por daños causados en el ejercicio de la medicina,,,['SALUD_PUBLICA']
e8611abd-a2f5-4c34-9e92-1f07501f8296,15471-15,"Modifica la ley N°18.290, de Tránsito, para establecer el uso obligatorio de elementos de identificación para conductores de motocicletas y vehículos similares",,,['SEGURIDAD_JUSTICIA']
e87fe16e-ea64-441e-a6f4-f9f7c2da7e78,17583-15,"Modifica la ley N° 18.290, de Tránsito, para fortalecer la seguridad vial en el transporte de animales domésticos",,,['TECNOLOGIA_INNOVACION']
e890f268-d36c-44bb-8c7c-cb478af3a7bf,17020-13,Modifica el Código del Trabajo para impedir que se sugiera o exija el otorgamiento de propina en establecimientos que no cuenten con atención de garzones,,,['DERECHO_LABORAL_EMPLEO']
e8948a89-907c-44aa-9b1a-59928bb179df,14297-21,"Modifica el decreto ley N°2.222, de 1978, Ley de Navegación, para exigir como requisito para el despacho de naves pesqueras artesanales, que todos sus tripulantes se encuentren inscritos en el Registro Pesquero Artesanal correspondiente a la región donde se solicita la autorización de zarpe",,,['DERECHO_LABORAL_EMPLEO']
e8a48d5f-ae4a-4180-bc25-4399644cd77a,15239-07,Modifica el Código Penal para establecer una recompensa por la denuncia de los delitos funcionarios que señala,,,['SEGURIDAD_JUSTICIA']
e8cd0241-ee96-4f78-89e0-0f4046cde2bd,13327-07,"Modifica la Carta Fundamental en materia de regulación del estado de excepción constitucional de catástrofe, en los casos de epidemia u otro peligro grave e inminente para la vida y salud de las personas",,,['SALUD_PUBLICA']
e8d77b37-1bae-4869-8727-bdcb7088cdb8,15702-13,"Proyecto de ley, iniciado en Moción de la Honorable Senadora señora Campillai, que modifica el Código del Trabajo, en materia de trabajo a distancia para quienes que tengan a su cargo a menores de 12 años.",,,['DERECHO_LABORAL_EMPLEO']
e8ebc0f4-d5a2-43e4-a2ef-52f43458ed7d,17363-02,"Modifica la ley N° 17.798, sobre control de armas, con el objeto de ampliar las hipótesis y aumentar las penas establecidas para el delito de disparo injustificado",,,['SEGURIDAD_JUSTICIA']
e8f43513-8191-40e6-8506-a92bb8011cf2,17977-06,"Modifica la ley N° 18.700, orgánica constitucional sobre Votaciones Populares y Escrutinios, para regular el uso de la inteligencia artificial en campañas electorales",,,['TECNOLOGIA_INNOVACION']
e8f4b7d8-59da-490f-9a1c-562433e42b76,14772-03,"Regula el prorrateo y pago de deudas por servicios sanitarios y eléctricos generadas durante la pandemia por COVID-19, y establece subsidios a los clientes vulnerables para el pago de éstas.",,,['SALUD_PUBLICA']
e8f9e395-92b5-413c-b80c-1992fe934382,18145-07,Modifica la Carta Fundamental para derogar la facultad presidencial de otorgar indultos particulares,,,['INSTITUCIONALIDAD_ESTADO']
e9247dcb-05ad-4260-8b39-41335fa83214,13757-07,"Modifica la Carta Fundamental para posibilitar el retiro de fondos previsionales, tratándose de personas afectadas por una enfermedad terminal",,,['INSTITUCIONALIDAD_ESTADO']
e939999e-9177-4015-9f9f-d16f1f18712f,13706-04,"Prohíbe, a los establecimientos particulares de educación escolar, cancelar la matrícula de sus alumnos por deudas de aranceles generadas durante el año 2020, y crea un mecanismo de traspaso de ahorros, verificados por el sostenedor de tales establecimientos, en beneficio de aquellos apoderados que hayan sufrido una merma en sus ingresos",,,['EDUCACION']
e93e53b4-1600-49ca-a9c5-3bcf0b398910,16908-04,Modifica el Estatuto de los Profesionales de la Educación en materia de sanciones administrativas aplicables al personal docente del sector público,,,['EDUCACION']
e945d5f2-0dc2-415f-86fa-cb63b0f6ad5f,16259-06,"Modifica la ley N° 20.500, sobre asociaciones y participación ciudadana en la gestión pública, para promover la administración transparente y eficaz de los recursos públicos",,,['TECNOLOGIA_INNOVACION']
e94a99a9-200d-4883-baf7-c20be791613f,17474-06,"Modifica la ley Nº 21.325, de Migración y Extranjería, para restringir el acceso de inmigrantes en situación irregular a beneficios de cargo fiscal",,,['SEGURIDAD_JUSTICIA']
e94cfac2-ea32-4431-8d33-7a1c88b37e47,16048-12,"Modifica la ley N° 19.300, que aprueba Bases Generales del Medio Ambiente, con el objeto de incorporar los planes de protección lacustre entre los instrumentos de gestión ambiental",,,['MEDIO_AMBIENTE']
e956b76f-5d70-4a29-8288-1163fc1e15b5,14467-15,Establece normas para la disposición de los vehículos retenidos y abandonados en corrales municipales por infracciones a la ley de tránsito,,,['EDUCACION']
e9593f41-ec83-4be1-9481-acacc8c86bce,15499-07,"Modifica la Carta Fundamental para establecer como inhabilidad para optar a cargos de elección popular, el estar incluido como deudor en el Registro Nacional de Deudores de Pensiones de Alimentos",,,['INSTITUCIONALIDAD_ESTADO']
e9838a7d-ddb3-45ab-b104-e91cdfd3e8a9,15837-24,Declara el último sábado del mes de agosto de cada año como Día del Huaso Paihuanino,,,['DERECHOS_FUNDAMENTALES']
e98a48be-a098-4097-9314-206874bec061,16095-04,"Modifica el decreto con fuerza de ley N° 2, de 2010, del Ministerio de Educación, que fija texto refundido, coordinado y sistematizado de la ley N° 20.370 con las normas no derogadas del decreto con fuerza de ley N° 1, de 2005, para consagrar el derecho de los padres de manifestar su objeción respecto de un contenido o actividad educativa, por los motivos que señalan",,,['DERECHO_LABORAL_EMPLEO']
e9a2c02d-7dc1-48b7-a344-eb833714539f,15550-07,"Que modifica el Código Penal, en lo relativo al delito de robo o hurto de un vehículo motorizado, cuando se encontraren en su interior las personas que señala",,,['SEGURIDAD_JUSTICIA']
e9cc9abf-8040-4031-9fcb-2ea7ad8bbb2e,16816-02,"Modifica el Código de Justicia Militar, en materia de procedimiento y derechos de los militares imputados",,,['SEGURIDAD_JUSTICIA']
e9d0f5f0-db91-411f-8c4e-ca2ce33c3138,16623-13,Modifica el Código del Trabajo para perfeccionar la protección de quienes trabajan en el transporte público de pasajeros,,,['DERECHO_LABORAL_EMPLEO']
e9e2a086-6c40-4104-bdf3-53266ede0b04,17395-07,"Modifica el Código Penal para agravar las penas aplicables al delito de lesiones, cuando se cometiere contra árbitros de fútbol amateur o formativo en el ejercicio de sus funciones o con motivo de este",,,['SEGURIDAD_JUSTICIA']
e9eba2aa-b967-415d-85f0-75ead0da588c,17217-02,Otorga una nueva asignación de estímulo para el servicio militar a los soldados conscriptos,,,['SEGURIDAD_JUSTICIA']
e9f221c5-5c16-43bf-a679-31c23994207a,14559-07,Modifica la Carta Fundamental para consagrar el derecho a la conectividad y el deber del Estado de garantizar el acceso libre y seguro a internet,,,['INSTITUCIONALIDAD_ESTADO']
e9f47510-8222-4618-bd25-2ef69057bd33,15648-04,Modifica la Ley de Subvención del Estado a Establecimientos Educacionales para suprimir el requisito de no selección que rige para impetrar la subvención escolar,,,['EDUCACION']
ea0352c9-004b-4853-b7e5-2125c5422b6c,15638-15,"Modifica las leyes N° 18.168, General de Telecomunicaciones, y N° 19.496, que establece normas sobre protección de los derechos de los consumidores, en materia de comunicaciones comerciales, informativas o publicitarias",,,['TECNOLOGIA_INNOVACION']
ea05cdfd-6ab4-4656-8c74-52c352120251,16320-07,"Modifica el Código Procesal Penal, con el objeto de reforzar la seguridad y protección de los testigos que comparezcan al juicio oral, en los casos que indica",,,['SEGURIDAD_JUSTICIA']
ea06c8dd-a145-40e6-a850-f23082d44066,13429-01,"Modifica la ley N° 20.656, que Regula las transacciones comerciales de productos agropecuarios, para disponer el congelamiento de los precios de referencia a que alude, en caso de decretarse por la autoridad un estado de catástrofe, o de alerta sanitaria",,,['SALUD_PUBLICA']
